ID;Datum;RH[%RV];TEMP[°C];
27173;01/09/2022 23:48:52;42,1;24,7;
27174;01/09/2022 23:51:52;42,1;24,7;
27175;01/09/2022 23:54:52;42,1;24,7;
27176;01/09/2022 23:57:52;41,8;24,7;
27177;02/09/2022 00:00:52;41,8;24,7;
27178;02/09/2022 00:03:52;41,6;24,7;
27179;02/09/2022 00:06:52;41,5;24,6;
27180;02/09/2022 00:09:52;41,9;24,6;
27181;02/09/2022 00:12:52;41,9;24,6;
27182;02/09/2022 00:15:52;41,7;24,6;
27183;02/09/2022 00:18:52;41,5;24,6;
27184;02/09/2022 00:21:52;41,5;24,6;
27185;02/09/2022 00:24:52;41,7;24,6;
27186;02/09/2022 00:27:52;42;24,6;
27187;02/09/2022 00:30:52;41,9;24,6;
27188;02/09/2022 00:33:52;41,8;24,6;
27189;02/09/2022 00:36:52;41,8;24,6;
27190;02/09/2022 00:39:52;41,7;24,6;
27191;02/09/2022 00:42:52;41,3;24,6;
27192;02/09/2022 00:45:52;41,4;24,6;
27193;02/09/2022 00:48:52;41,6;24,6;
27194;02/09/2022 00:51:52;41,5;24,6;
27195;02/09/2022 00:54:52;41,7;24,6;
27196;02/09/2022 00:57:52;41,6;24,6;
27197;02/09/2022 01:00:52;41,7;24,5;
27198;02/09/2022 01:03:52;41,6;24,5;
27199;02/09/2022 01:06:52;41,8;24,5;
27200;02/09/2022 01:09:52;42;24,6;
27201;02/09/2022 01:12:52;42;24,6;
27202;02/09/2022 01:15:52;41,8;24,6;
27203;02/09/2022 01:18:52;41,3;24,5;
27204;02/09/2022 01:21:52;41,3;24,5;
27205;02/09/2022 01:24:52;41,5;24,5;
27206;02/09/2022 01:27:52;41,7;24,5;
27207;02/09/2022 01:30:52;41,7;24,5;
27208;02/09/2022 01:33:52;41,6;24,5;
27209;02/09/2022 01:36:52;41,4;24,5;
27210;02/09/2022 01:39:52;41,3;24,5;
27211;02/09/2022 01:42:52;41,5;24,5;
27212;02/09/2022 01:45:52;41,6;24,5;
27213;02/09/2022 01:48:52;41,9;24,5;
27214;02/09/2022 01:51:52;41,9;24,5;
27215;02/09/2022 01:54:52;41,8;24,5;
27216;02/09/2022 01:57:52;41,5;24,5;
27217;02/09/2022 02:00:52;41,5;24,4;
27218;02/09/2022 02:03:52;41,7;24,4;
27219;02/09/2022 02:06:52;41,8;24,4;
27220;02/09/2022 02:09:52;42;24,4;
27221;02/09/2022 02:12:52;42;24,4;
27222;02/09/2022 02:15:52;41,8;24,4;
27223;02/09/2022 02:18:52;41,5;24,4;
27224;02/09/2022 02:21:52;41,8;24,4;
27225;02/09/2022 02:24:52;41,9;24,4;
27226;02/09/2022 02:27:52;42,2;24,4;
27227;02/09/2022 02:30:52;42,2;24,4;
27228;02/09/2022 02:33:52;42,2;24,4;
27229;02/09/2022 02:36:52;42;24,4;
27230;02/09/2022 02:39:52;41,8;24,4;
27231;02/09/2022 02:42:52;41,9;24,4;
27232;02/09/2022 02:45:52;42,1;24,3;
27233;02/09/2022 02:48:52;42,2;24,3;
27234;02/09/2022 02:51:52;42,3;24,3;
27235;02/09/2022 02:54:52;42,1;24,3;
27236;02/09/2022 02:57:52;42;24,3;
27237;02/09/2022 03:00:52;41,7;24,3;
27238;02/09/2022 03:03:52;41,8;24,3;
27239;02/09/2022 03:06:52;41,9;24,3;
27240;02/09/2022 03:09:52;42;24,3;
27241;02/09/2022 03:12:52;42;24,3;
27242;02/09/2022 03:15:52;42,1;24,3;
27243;02/09/2022 03:18:52;41,7;24,3;
27244;02/09/2022 03:21:52;41,7;24,3;
27245;02/09/2022 03:24:52;41,8;24,3;
27246;02/09/2022 03:27:52;41,9;24,2;
27247;02/09/2022 03:30:52;41,9;24,2;
27248;02/09/2022 03:33:52;41,9;24,2;
27249;02/09/2022 03:36:52;42,1;24,2;
27250;02/09/2022 03:39:52;41,7;24,2;
27251;02/09/2022 03:42:52;41,6;24,2;
27252;02/09/2022 03:45:52;41,6;24,2;
27253;02/09/2022 03:48:52;41,9;24,2;
27254;02/09/2022 03:51:52;41,9;24,2;
27255;02/09/2022 03:54:52;41,9;24,2;
27256;02/09/2022 03:57:52;41,9;24,2;
27257;02/09/2022 04:00:52;41,7;24,2;
27258;02/09/2022 04:03:52;41,7;24,2;
27259;02/09/2022 04:06:52;41,6;24,2;
27260;02/09/2022 04:09:52;41,6;24,2;
27261;02/09/2022 04:12:52;41,5;24,1;
27262;02/09/2022 04:15:52;41,9;24,1;
27263;02/09/2022 04:18:52;41,9;24,1;
27264;02/09/2022 04:21:52;41,6;24,1;
27265;02/09/2022 04:24:52;41,5;24,1;
27266;02/09/2022 04:27:52;41,7;24,1;
27267;02/09/2022 04:30:52;41,8;24,1;
27268;02/09/2022 04:33:52;41,8;24,1;
27269;02/09/2022 04:36:52;41,8;24,1;
27270;02/09/2022 04:39:52;41,8;24,1;
27271;02/09/2022 04:42:52;41,6;24,1;
27272;02/09/2022 04:45:52;41,7;24,1;
27273;02/09/2022 04:48:52;41,6;24,1;
27274;02/09/2022 04:51:52;41,6;24,1;
27275;02/09/2022 04:54:52;41,8;24,1;
27276;02/09/2022 04:57:52;42;24,1;
27277;02/09/2022 05:00:52;41,9;24,1;
27278;02/09/2022 05:03:52;41,7;24,1;
27279;02/09/2022 05:06:52;41,7;24,1;
27280;02/09/2022 05:09:52;41,9;24;
27281;02/09/2022 05:12:52;41,5;24;
27282;02/09/2022 05:15:52;41,1;24;
27283;02/09/2022 05:18:52;41;23,9;
27284;02/09/2022 05:21:52;41;23,8;
27285;02/09/2022 05:24:52;41,2;23,7;
27286;02/09/2022 05:27:52;41,3;23,7;
27287;02/09/2022 05:30:52;41,4;23,6;
27288;02/09/2022 05:33:52;41,5;23,5;
27289;02/09/2022 05:36:52;41,6;23,5;
27290;02/09/2022 05:39:52;41,9;23,4;
27291;02/09/2022 05:42:52;42;23,3;
27292;02/09/2022 05:45:52;42,2;23,2;
27293;02/09/2022 05:48:52;42,3;23,1;
27294;02/09/2022 05:51:52;42,6;23,1;
27295;02/09/2022 05:54:52;42,8;23;
27296;02/09/2022 05:57:52;42,9;22,9;
27297;02/09/2022 06:00:52;43,1;22,8;
27298;02/09/2022 06:03:52;43,2;22,8;
27299;02/09/2022 06:06:52;43,5;22,7;
27300;02/09/2022 06:09:52;43,7;22,6;
27301;02/09/2022 06:12:52;43,8;22,5;
27302;02/09/2022 06:15:52;44,1;22,5;
27303;02/09/2022 06:18:52;44,2;22,4;
27304;02/09/2022 06:21:52;44,3;22,3;
27305;02/09/2022 06:24:52;44,5;22,3;
27306;02/09/2022 06:27:52;44,7;22,2;
27307;02/09/2022 06:30:52;44,9;22,2;
27308;02/09/2022 06:33:52;45;22,1;
27309;02/09/2022 06:36:52;45,2;22,1;
27310;02/09/2022 06:39:52;45,3;22;
27311;02/09/2022 06:42:52;45,5;22;
27312;02/09/2022 06:45:52;45,5;21,9;
27313;02/09/2022 06:48:52;45,8;21,8;
27314;02/09/2022 06:51:52;45,9;21,8;
27315;02/09/2022 06:54:52;46,1;21,8;
27316;02/09/2022 06:57:52;46,2;21,7;
27317;02/09/2022 07:00:52;46,5;21,7;
27318;02/09/2022 07:03:52;46,6;21,6;
27319;02/09/2022 07:06:52;46,7;21,6;
27320;02/09/2022 07:09:52;46,9;21,5;
27321;02/09/2022 07:12:52;47;21,5;
27322;02/09/2022 07:15:52;47,2;21,5;
27323;02/09/2022 07:18:52;47,3;21,4;
27324;02/09/2022 07:21:52;47,5;21,4;
27325;02/09/2022 07:24:52;47,6;21,3;
27326;02/09/2022 07:27:52;47,7;21,3;
27327;02/09/2022 07:30:52;47,8;21,3;
27328;02/09/2022 07:33:52;47,9;21,2;
27329;02/09/2022 07:36:52;48,1;21,2;
27330;02/09/2022 07:39:52;48,3;21,2;
27331;02/09/2022 07:42:52;48,4;21,1;
27332;02/09/2022 07:45:52;48,6;21,1;
27333;02/09/2022 07:48:52;48,7;21,1;
27334;02/09/2022 07:51:52;48,8;21;
27335;02/09/2022 07:54:52;48,9;21;
27336;02/09/2022 07:57:52;49,1;21;
27337;02/09/2022 08:00:52;49,2;21;
27338;02/09/2022 08:03:52;49,4;20,9;
27339;02/09/2022 08:06:52;49,7;20,9;
27340;02/09/2022 08:09:52;49,9;20,9;
27341;02/09/2022 08:12:52;50;20,8;
27342;02/09/2022 08:15:52;50,2;20,8;
27343;02/09/2022 08:18:52;50,3;20,8;
27344;02/09/2022 08:21:52;50,6;20,8;
27345;02/09/2022 08:24:52;50,8;20,7;
27346;02/09/2022 08:27:52;51,1;20,7;
27347;02/09/2022 08:30:52;51,3;20,7;
27348;02/09/2022 08:33:52;51,5;20,6;
27349;02/09/2022 08:36:52;51,6;20,6;
27350;02/09/2022 08:39:52;51,9;20,6;
27351;02/09/2022 08:42:52;52,1;20,5;
27352;02/09/2022 08:45:52;51,5;20,5;
27353;02/09/2022 08:48:52;52,1;20,5;
27354;02/09/2022 08:51:52;51,4;20,5;
27355;02/09/2022 08:54:52;52,6;20,5;
27356;02/09/2022 08:57:52;53,5;20,5;
27357;02/09/2022 09:00:52;54,1;20,5;
27358;02/09/2022 09:03:52;54,5;20,5;
27359;02/09/2022 09:06:52;54,8;20,4;
27360;02/09/2022 09:09:52;55;20,4;
27361;02/09/2022 09:12:52;55,3;20,4;
27362;02/09/2022 09:15:52;55,2;20,4;
27363;02/09/2022 09:18:52;55,4;20,4;
27364;02/09/2022 09:21:52;55,9;20,5;
27365;02/09/2022 09:24:52;55,8;20,5;
27366;02/09/2022 09:27:52;55,6;20,5;
27367;02/09/2022 09:30:52;55,2;20,5;
27368;02/09/2022 09:33:52;55;20,5;
27369;02/09/2022 09:36:52;54,9;20,5;
27370;02/09/2022 09:39:52;55,2;20,5;
27371;02/09/2022 09:42:52;56;20,5;
27372;02/09/2022 09:45:52;56,7;20,5;
27373;02/09/2022 09:48:52;56,9;20,5;
27374;02/09/2022 09:51:52;56,7;20,6;
27375;02/09/2022 09:54:52;56,4;20,6;
27376;02/09/2022 09:57:52;56,9;20,6;
27377;02/09/2022 10:00:52;57;20,6;
27378;02/09/2022 10:03:52;57,9;20,6;
27379;02/09/2022 10:06:52;58,2;20,7;
27380;02/09/2022 10:09:52;58,6;20,7;
27381;02/09/2022 10:12:52;58,5;20,7;
27382;02/09/2022 10:15:52;58,5;20,7;
27383;02/09/2022 10:18:52;58,5;20,7;
27384;02/09/2022 10:21:52;58,7;20,8;
27385;02/09/2022 10:24:52;58,9;20,8;
27386;02/09/2022 10:27:52;59,8;20,8;
27387;02/09/2022 10:30:52;59,5;20,8;
27388;02/09/2022 10:33:52;59,3;20,8;
27389;02/09/2022 10:36:52;59,3;20,8;
27390;02/09/2022 10:39:52;59,4;20,9;
27391;02/09/2022 10:42:52;59,6;20,9;
27392;02/09/2022 10:45:52;59,7;20,9;
27393;02/09/2022 10:48:52;59,9;20,9;
27394;02/09/2022 10:51:52;60;20,9;
27395;02/09/2022 10:54:52;59,4;20,9;
27396;02/09/2022 10:57:52;59,3;20,9;
27397;02/09/2022 11:00:52;59,4;20,9;
27398;02/09/2022 11:03:52;59;20,9;
27399;02/09/2022 11:06:52;58,9;21;
27400;02/09/2022 11:09:52;58,6;21;
27401;02/09/2022 11:12:52;58,9;21;
27402;02/09/2022 11:15:52;58,7;21;
27403;02/09/2022 11:18:52;58,7;21;
27404;02/09/2022 11:21:52;58,7;21;
27405;02/09/2022 11:24:52;58,7;21;
27406;02/09/2022 11:27:52;58,4;21;
27407;02/09/2022 11:30:52;59,1;21,1;
27408;02/09/2022 11:33:52;58,7;21,1;
27409;02/09/2022 11:36:52;59,6;21,1;
27410;02/09/2022 11:39:52;59,6;21,1;
27411;02/09/2022 11:42:52;59,4;21,1;
27412;02/09/2022 11:45:52;59;21,1;
27413;02/09/2022 11:48:52;59,2;21,1;
27414;02/09/2022 11:51:52;59,1;21,1;
27415;02/09/2022 11:54:52;59,4;21,2;
27416;02/09/2022 11:57:52;59,1;21,2;
27417;02/09/2022 12:00:52;59;21,1;
27418;02/09/2022 12:03:52;58,9;21,1;
27419;02/09/2022 12:06:52;59,2;21,2;
27420;02/09/2022 12:09:52;59,2;21,1;
27421;02/09/2022 12:12:52;58,7;21,2;
27422;02/09/2022 12:15:52;58,5;21,2;
27423;02/09/2022 12:18:52;57,9;21,2;
27424;02/09/2022 12:21:52;57,7;21,2;
27425;02/09/2022 12:24:52;58;21,2;
27426;02/09/2022 12:27:52;58,2;21,2;
27427;02/09/2022 12:30:52;57,8;21,2;
27428;02/09/2022 12:33:52;57,8;21,2;
27429;02/09/2022 12:36:52;57,4;21,2;
27430;02/09/2022 12:39:52;57,1;21,2;
27431;02/09/2022 12:42:52;57,2;21,2;
27432;02/09/2022 12:45:52;57;21,2;
27433;02/09/2022 12:48:52;56,9;21,2;
27434;02/09/2022 12:51:52;56,7;21,2;
27435;02/09/2022 12:54:52;56,8;21,2;
27436;02/09/2022 12:57:52;56,9;21,2;
27437;02/09/2022 13:00:52;56,9;21,2;
27438;02/09/2022 13:03:52;56,9;21,2;
27439;02/09/2022 13:06:52;56,8;21,2;
27440;02/09/2022 13:09:52;56,8;21,2;
27441;02/09/2022 13:12:52;56,8;21,2;
27442;02/09/2022 13:15:52;56,8;21,2;
27443;02/09/2022 13:18:52;56,8;21,2;
27444;02/09/2022 13:21:52;56,7;21,2;
27445;02/09/2022 13:24:52;56,6;21,2;
27446;02/09/2022 13:27:52;56,6;21,2;
27447;02/09/2022 13:30:52;58;21,2;
27448;02/09/2022 13:33:52;58,2;21,2;
27449;02/09/2022 13:36:52;57,2;21,2;
27450;02/09/2022 13:39:52;56,6;21,2;
27451;02/09/2022 13:42:52;56,6;21,2;
27452;02/09/2022 13:45:52;56,5;21,2;
27453;02/09/2022 13:48:52;56;21,2;
27454;02/09/2022 13:51:52;56;21,2;
27455;02/09/2022 13:54:52;55,8;21,2;
27456;02/09/2022 13:57:52;56;21,2;
27457;02/09/2022 14:00:52;56,1;21,1;
27458;02/09/2022 14:03:52;55,8;21,1;
27459;02/09/2022 14:06:52;55,6;21,2;
27460;02/09/2022 14:09:52;55,6;21,1;
27461;02/09/2022 14:12:52;55,6;21,2;
27462;02/09/2022 14:15:52;55,7;21,2;
27463;02/09/2022 14:18:52;55,5;21,1;
27464;02/09/2022 14:21:52;55,3;21,1;
27465;02/09/2022 14:24:52;55,4;21,1;
27466;02/09/2022 14:27:52;55,4;21,1;
27467;02/09/2022 14:30:52;55,5;21,1;
27468;02/09/2022 14:33:52;54,8;21,1;
27469;02/09/2022 14:36:52;54,8;21,1;
27470;02/09/2022 14:39:52;54,5;21,1;
27471;02/09/2022 14:42:52;54,7;21,1;
27472;02/09/2022 14:45:52;54,9;21,1;
27473;02/09/2022 14:48:52;55;21,1;
27474;02/09/2022 14:51:52;55,2;21,1;
27475;02/09/2022 14:54:52;55,2;21,1;
27476;02/09/2022 14:57:52;55,2;21,1;
27477;02/09/2022 15:00:52;55,5;21,1;
27478;02/09/2022 15:03:52;55,6;21,1;
27479;02/09/2022 15:06:52;55,5;21,1;
27480;02/09/2022 15:09:52;55,3;21,1;
27481;02/09/2022 15:12:52;55,2;21,1;
27482;02/09/2022 15:15:52;55,1;21,1;
27483;02/09/2022 15:18:52;55,1;21,1;
27484;02/09/2022 15:21:52;55;21,1;
27485;02/09/2022 15:24:52;54,9;21,1;
27486;02/09/2022 15:27:52;54,8;21,1;
27487;02/09/2022 15:30:52;54,6;21,1;
27488;02/09/2022 15:33:52;54,5;21,1;
27489;02/09/2022 15:36:52;54,4;21,1;
27490;02/09/2022 15:39:52;54,1;21,1;
27491;02/09/2022 15:42:52;54;21,1;
27492;02/09/2022 15:45:52;54,1;21,1;
27493;02/09/2022 15:48:52;54,5;21,1;
27494;02/09/2022 15:51:52;54,3;21,1;
27495;02/09/2022 15:54:52;54,2;21,1;
27496;02/09/2022 15:57:52;54,1;21,1;
27497;02/09/2022 16:00:52;54,2;21;
27498;02/09/2022 16:03:52;54,3;21;
27499;02/09/2022 16:06:52;54,3;21;
27500;02/09/2022 16:09:52;54,3;21;
27501;02/09/2022 16:12:52;54,2;21;
27502;02/09/2022 16:15:52;53,8;21;
27503;02/09/2022 16:18:52;53,4;21;
27504;02/09/2022 16:21:52;53,7;21;
27505;02/09/2022 16:24:52;53,8;21;
27506;02/09/2022 16:27:52;54;21;
27507;02/09/2022 16:30:52;54,1;21;
27508;02/09/2022 16:33:52;54,3;21;
27509;02/09/2022 16:36:52;54,4;21;
27510;02/09/2022 16:39:52;54,5;21;
27511;02/09/2022 16:42:52;54,6;21;
27512;02/09/2022 16:45:52;55;21;
27513;02/09/2022 16:48:52;55,6;21;
27514;02/09/2022 16:51:52;56,2;21;
27515;02/09/2022 16:54:52;57,6;21;
27516;02/09/2022 16:57:52;58,5;21;
27517;02/09/2022 17:00:52;59,2;21;
27518;02/09/2022 17:03:52;59,5;21;
27519;02/09/2022 17:06:52;59,9;21;
27520;02/09/2022 17:09:52;60,4;20,9;
27521;02/09/2022 17:12:52;60,6;20,9;
27522;02/09/2022 17:15:52;60,5;20,9;
27523;02/09/2022 17:18:52;60,7;20,9;
27524;02/09/2022 17:21:52;61,1;20,9;
27525;02/09/2022 17:24:52;61,6;20,9;
27526;02/09/2022 17:27:52;61,8;20,9;
27527;02/09/2022 17:30:52;62;20,9;
27528;02/09/2022 17:33:52;62,4;20,9;
27529;02/09/2022 17:36:52;63;20,9;
27530;02/09/2022 17:39:52;63,9;20,8;
27531;02/09/2022 17:42:52;64,5;20,8;
27532;02/09/2022 17:45:52;64,6;20,8;
27533;02/09/2022 17:48:52;65,1;20,8;
27534;02/09/2022 17:51:52;65,6;20,8;
27535;02/09/2022 17:54:52;65,6;20,8;
27536;02/09/2022 17:57:52;65,5;20,8;
27537;02/09/2022 18:00:52;66,2;20,8;
27538;02/09/2022 18:03:52;66,8;20,8;
27539;02/09/2022 18:06:52;66,9;20,7;
27540;02/09/2022 18:09:52;67,3;20,7;
27541;02/09/2022 18:12:52;69,4;20,7;
27542;02/09/2022 18:15:52;69,3;20,8;
27543;02/09/2022 18:18:52;70,8;20,8;
27544;02/09/2022 18:21:52;72,7;20,8;
27545;02/09/2022 18:24:52;72,6;20,9;
27546;02/09/2022 18:27:52;72,7;20,9;
27547;02/09/2022 18:30:52;72,7;20,9;
27548;02/09/2022 18:33:52;73,1;21;
27549;02/09/2022 18:36:52;73;21;
27550;02/09/2022 18:39:52;73,1;21;
27551;02/09/2022 18:42:52;73,1;21,1;
27552;02/09/2022 18:45:52;73,1;21,2;
27553;02/09/2022 18:48:52;73,1;21,3;
27554;02/09/2022 18:51:52;72,9;21,3;
27555;02/09/2022 18:54:52;72,7;21,4;
27556;02/09/2022 18:57:52;72,4;21,5;
27557;02/09/2022 19:00:52;72;21,6;
27558;02/09/2022 19:03:52;71,5;21,7;
27559;02/09/2022 19:06:52;71,3;21,8;
27560;02/09/2022 19:09:52;71,1;21,8;
27561;02/09/2022 19:12:52;70,9;21,8;
27562;02/09/2022 19:15:52;70,6;21,9;
27563;02/09/2022 19:18:52;70,4;22;
27564;02/09/2022 19:21:52;70,2;22;
27565;02/09/2022 19:24:52;69,9;22,1;
27566;02/09/2022 19:27:52;69,5;22,2;
27567;02/09/2022 19:30:52;69,2;22,2;
27568;02/09/2022 19:33:52;69;22,2;
27569;02/09/2022 19:36:52;68,8;22,3;
27570;02/09/2022 19:39:52;68,6;22,3;
27571;02/09/2022 19:42:52;68,3;22,4;
27572;02/09/2022 19:45:52;68,1;22,4;
27573;02/09/2022 19:48:52;67,8;22,5;
27574;02/09/2022 19:51:52;67,5;22,5;
27575;02/09/2022 19:54:52;67,3;22,6;
27576;02/09/2022 19:57:52;67,2;22,6;
27577;02/09/2022 20:00:52;67;22,6;
27578;02/09/2022 20:03:52;66,9;22,6;
27579;02/09/2022 20:06:52;66,8;22,7;
27580;02/09/2022 20:09:52;66,7;22,7;
27581;02/09/2022 20:12:52;66,4;22,7;
27582;02/09/2022 20:15:52;66,1;22,8;
27583;02/09/2022 20:18:52;66;22,8;
27584;02/09/2022 20:21:52;65,9;22,8;
27585;02/09/2022 20:24:52;65,8;22,9;
27586;02/09/2022 20:27:52;65,6;22,9;
27587;02/09/2022 20:30:52;65,6;22,9;
27588;02/09/2022 20:33:52;65,5;22,9;
27589;02/09/2022 20:36:52;65,3;22,9;
27590;02/09/2022 20:39:52;65;23;
27591;02/09/2022 20:42:52;64,9;23;
27592;02/09/2022 20:45:52;64,9;23;
27593;02/09/2022 20:48:52;64,8;23;
27594;02/09/2022 20:51:52;64,7;23;
27595;02/09/2022 20:54:52;64,5;23;
27596;02/09/2022 20:57:52;64,5;23;
27597;02/09/2022 21:00:52;64,2;23,1;
27598;02/09/2022 21:03:52;64;23,1;
27599;02/09/2022 21:06:52;63,9;23,1;
27600;02/09/2022 21:09:52;63,8;23,2;
27601;02/09/2022 21:12:52;63,7;23,2;
27602;02/09/2022 21:15:52;63,7;23,2;
27603;02/09/2022 21:18:52;63,7;23,2;
27604;02/09/2022 21:21:52;63,4;23,2;
27605;02/09/2022 21:24:52;63,1;23,2;
27606;02/09/2022 21:27:52;63;23,3;
27607;02/09/2022 21:30:52;63;23,2;
27608;02/09/2022 21:33:52;63;23,2;
27609;02/09/2022 21:36:52;62,8;23,3;
27610;02/09/2022 21:39:52;62,7;23,3;
27611;02/09/2022 21:42:52;62,7;23,3;
27612;02/09/2022 21:45:52;62,5;23,3;
27613;02/09/2022 21:48:52;62,2;23,3;
27614;02/09/2022 21:51:52;62,1;23,3;
27615;02/09/2022 21:54:52;62,1;23,3;
27616;02/09/2022 21:57:52;62,1;23,3;
27617;02/09/2022 22:00:52;62,1;23,3;
27618;02/09/2022 22:03:52;61,9;23,3;
27619;02/09/2022 22:06:52;61,8;23,3;
27620;02/09/2022 22:09:52;61,6;23,4;
27621;02/09/2022 22:12:52;61,5;23,4;
27622;02/09/2022 22:15:52;61,5;23,4;
27623;02/09/2022 22:18:52;61,4;23,4;
27624;02/09/2022 22:21:52;61,4;23,4;
27625;02/09/2022 22:24:52;61,4;23,4;
27626;02/09/2022 22:27:52;61,3;23,4;
27627;02/09/2022 22:30:52;61;23,4;
27628;02/09/2022 22:33:52;60,9;23,4;
27629;02/09/2022 22:36:52;60,9;23,5;
27630;02/09/2022 22:39:52;60,9;23,5;
27631;02/09/2022 22:42:52;61;23,5;
27632;02/09/2022 22:45:52;60,9;23,5;
27633;02/09/2022 22:48:52;60,9;23,5;
27634;02/09/2022 22:51:52;60,9;23,5;
27635;02/09/2022 22:54:52;60,8;23,5;
27636;02/09/2022 22:57:52;60,6;23,5;
27637;02/09/2022 23:00:52;60,6;23,5;
27638;02/09/2022 23:03:52;60,6;23,5;
27639;02/09/2022 23:06:52;60,6;23,5;
27640;02/09/2022 23:09:52;60,6;23,5;
27641;02/09/2022 23:12:52;60,6;23,5;
27642;02/09/2022 23:15:52;60,5;23,6;
27643;02/09/2022 23:18:52;60,4;23,6;
27644;02/09/2022 23:21:52;60,4;23,6;
27645;02/09/2022 23:24:52;60,5;23,6;
27646;02/09/2022 23:27:52;60,4;23,6;
27647;02/09/2022 23:30:52;60,4;23,6;
27648;02/09/2022 23:33:52;60,5;23,6;
27649;02/09/2022 23:36:52;60,5;23,6;
27650;02/09/2022 23:39:52;60,4;23,6;
27651;02/09/2022 23:42:52;60,3;23,6;
27652;02/09/2022 23:45:52;60,3;23,6;
27653;02/09/2022 23:48:52;60,4;23,6;
27654;02/09/2022 23:51:52;60,4;23,6;
27655;02/09/2022 23:54:52;60,4;23,6;
27656;02/09/2022 23:57:52;60,4;23,6;
27657;03/09/2022 00:00:52;60,4;23,6;
27658;03/09/2022 00:03:52;60,2;23,6;
27659;03/09/2022 00:06:52;60,2;23,6;
27660;03/09/2022 00:09:52;60,3;23,6;
27661;03/09/2022 00:12:52;60,3;23,6;
27662;03/09/2022 00:15:52;60,3;23,6;
27663;03/09/2022 00:18:52;60,2;23,7;
27664;03/09/2022 00:21:52;60,2;23,7;
27665;03/09/2022 00:24:52;60,1;23,7;
27666;03/09/2022 00:27:52;60,1;23,7;
27667;03/09/2022 00:30:52;60,1;23,7;
27668;03/09/2022 00:33:52;60,1;23,7;
27669;03/09/2022 00:36:52;60,2;23,7;
27670;03/09/2022 00:39:52;60,2;23,7;
27671;03/09/2022 00:42:52;60,1;23,7;
27672;03/09/2022 00:45:52;60,1;23,7;
27673;03/09/2022 00:48:52;60,1;23,7;
27674;03/09/2022 00:51:52;60,1;23,7;
27675;03/09/2022 00:54:52;60,1;23,7;
27676;03/09/2022 00:57:52;60;23,7;
27677;03/09/2022 01:00:52;59,9;23,7;
27678;03/09/2022 01:03:52;59,9;23,7;
27679;03/09/2022 01:06:52;60;23,7;
27680;03/09/2022 01:09:52;60;23,7;
27681;03/09/2022 01:12:52;60;23,7;
27682;03/09/2022 01:15:52;60;23,7;
27683;03/09/2022 01:18:52;60;23,7;
27684;03/09/2022 01:21:52;60;23,7;
27685;03/09/2022 01:24:52;59,9;23,7;
27686;03/09/2022 01:27:52;59,9;23,7;
27687;03/09/2022 01:30:52;59,9;23,7;
27688;03/09/2022 01:33:52;59,9;23,7;
27689;03/09/2022 01:36:52;59,9;23,7;
27690;03/09/2022 01:39:52;59,9;23,7;
27691;03/09/2022 01:42:52;59,9;23,7;
27692;03/09/2022 01:45:52;59,8;23,8;
27693;03/09/2022 01:48:52;59,8;23,8;
27694;03/09/2022 01:51:52;59,8;23,8;
27695;03/09/2022 01:54:52;59,8;23,8;
27696;03/09/2022 01:57:52;59,8;23,7;
27697;03/09/2022 02:00:52;59,7;23,7;
27698;03/09/2022 02:03:52;59,7;23,7;
27699;03/09/2022 02:06:52;59,6;23,8;
27700;03/09/2022 02:09:52;59,6;23,8;
27701;03/09/2022 02:12:52;59,6;23,8;
27702;03/09/2022 02:15:52;59,5;23,7;
27703;03/09/2022 02:18:52;59,6;23,8;
27704;03/09/2022 02:21:52;59,6;23,8;
27705;03/09/2022 02:24:52;59,6;23,7;
27706;03/09/2022 02:27:52;59,5;23,8;
27707;03/09/2022 02:30:52;59,5;23,8;
27708;03/09/2022 02:33:52;59,4;23,8;
27709;03/09/2022 02:36:52;59,4;23,8;
27710;03/09/2022 02:39:52;59,4;23,8;
27711;03/09/2022 02:42:52;59,4;23,8;
27712;03/09/2022 02:45:52;59,4;23,8;
27713;03/09/2022 02:48:52;59,4;23,8;
27714;03/09/2022 02:51:52;59,3;23,8;
27715;03/09/2022 02:54:52;59,3;23,8;
27716;03/09/2022 02:57:52;59,3;23,8;
27717;03/09/2022 03:00:52;59,4;23,8;
27718;03/09/2022 03:03:52;59,4;23,8;
27719;03/09/2022 03:06:52;59,4;23,8;
27720;03/09/2022 03:09:52;59,4;23,8;
27721;03/09/2022 03:12:52;59,4;23,8;
27722;03/09/2022 03:15:52;59,3;23,8;
27723;03/09/2022 03:18:52;59,3;23,8;
27724;03/09/2022 03:21:52;59,4;23,8;
27725;03/09/2022 03:24:52;59,4;23,8;
27726;03/09/2022 03:27:52;59,4;23,8;
27727;03/09/2022 03:30:52;59,4;23,8;
27728;03/09/2022 03:33:52;59,4;23,8;
27729;03/09/2022 03:36:52;59,4;23,8;
27730;03/09/2022 03:39:52;59,4;23,8;
27731;03/09/2022 03:42:52;59,4;23,8;
27732;03/09/2022 03:45:52;59,4;23,8;
27733;03/09/2022 03:48:52;59,4;23,8;
27734;03/09/2022 03:51:52;59,5;23,8;
27735;03/09/2022 03:54:52;59,4;23,8;
27736;03/09/2022 03:57:52;59,4;23,8;
27737;03/09/2022 04:00:52;59,4;23,8;
27738;03/09/2022 04:03:52;59,4;23,8;
27739;03/09/2022 04:06:52;59,4;23,8;
